581,0,0.18
581,1,0.51
581,2,0.53
582,0,0.05
582,1,0.40
582,2,0.35
582,3,0.42
582,4,0.24
583,0,0.24
583,1,0.59
583,2,0.34
583,3,0.06
583,4,0.42
584,0,0.13
584,1,0.29
584,2,0.54
584,3,0.57
584,4,0.41
585,1,0.04
585,2,0.58
585,3,0.13
586,0,0.43
586,4,0.26
587,2,0.42
587,3,0.48
588,0,0.32
588,1,0.11
588,3,0.22
588,4,0.23
589,0,0.40
589,1,0.18
589,2,0.28
589,4,0.50
590,2,0.07
590,3,0.34
590,4,0.50
591,0,0.20
591,1,0.12
591,2,0.58
592,0,0.56
592,2,0.25
592,4,0.30
593,0,0.16
593,3,0.33
593,4,0.46
594,3,0.32
594,4,0.02
595,1,0.55
595,3,0.34
595,4,0.40
596,1,0.48
596,3,0.52
597,1,0.54
597,2,0.11
597,3,0.32
598,0,0.44
598,1,0.51
598,2,0.59
599,0,0.19
599,1,0.21
599,2,0.16
599,4,0.09
600,0,0.55
600,3,0.06
600,4,0.50
601,1,0.12
601,2,0.58
601,4,0.05
602,0,0.43
602,1,0.55
602,3,0.15
602,4,0.44
603,1,0.04
603,2,0.28
604,0,0.10
604,1,0.06
604,4,0.41
605,2,0.47
605,4,0.30
606,0,0.32
606,2,0.19
606,3,0.01
606,4,0.34
607,0,0.12
607,2,0.23
607,3,0.24
608,0,0.03
608,1,0.36
609,0,0.29
609,2,0.25
609,3,0.25
609,4,0.10
610,0,0.24
610,1,0.23
610,2,0.08
610,4,0.56
611,0,0.33
611,2,0.11
612,0,0.18
612,1,0.30
612,2,0.14
612,3,0.25
612,4,0.56
613,1,0.56
613,4,0.45
614,0,0.40
614,1,0.30
614,2,0.42
614,4,0.57
615,0,0.07
615,4,0.20
616,3,0.43
616,4,0.52
617,0,0.23
617,1,0.52
617,3,0.17
617,4,0.44
618,3,0.22
618,4,0.05
619,1,0.50
619,2,0.13
619,4,0.32
620,0,0.28
620,1,0.53
620,2,0.32
620,3,0.38
620,4,0.52
621,2,0.01
621,3,0.47
622,2,0.39
622,3,0.12
623,2,0.01
623,3,0.52
623,4,0.33
624,0,0.39
624,4,0.16
625,2,0.51
625,3,0.26
625,4,0.17
626,0,0.26
626,2,0.41
626,3,0.55
626,4,0.43
627,0,0.02
627,2,0.53
627,3,0.06
627,4,0.56
628,0,0.04
628,2,0.54
629,0,0.15
629,3,0.12
630,1,0.57
630,2,0.14
630,4,0.22
631,0,0.33
631,3,0.21
632,0,0.14
632,1,0.41
632,2,0.54
632,4,0.46
633,0,0.03
634,1,0.26
634,3,0.46
634,4,0.55
635,1,0.38
635,2,0.30
636,0,0.50
636,2,0.41
636,3,0.44
636,4,0.12
637,1,0.08
637,2,0.30
637,4,0.56
638,0,0.49
638,2,0.55
639,0,0.46
639,1,0.09
641,0,0.01
641,1,0.59
641,2,0.12
641,4,0.42
642,1,0.56
642,2,0.30
643,2,0.02
643,4,0.29
644,1,0.59
644,2,0.18
644,3,0.14
645,1,0.53
645,4,0.38
646,1,0.50
646,2,0.29
646,3,0.54
647,1,0.35
647,2,0.53
647,4,0.05
648,1,0.03
648,2,0.25
648,4,0.25
649,0,0.05
649,1,0.09
649,2,0.44
649,3,0.53
650,0,0.43
650,1,0.36
650,2,0.51
650,3,0.39
650,4,0.24
651,1,0.34
651,2,0.59
651,3,0.38
652,1,0.21
653,0,0.50
653,1,0.51
653,3,0.25
654,0,0.10
654,1,0.14
655,0,0.15
655,2,0.08
655,4,0.16
656,2,0.04
656,4,0.57
657,1,0.11
657,2,0.26
657,4,0.01
658,0,0.28
658,1,0.26
658,2,0.41
658,4,0.18
659,1,0.21
659,2,0.43
659,3,0.24
659,4,0.09
660,0,0.40
660,2,0.28
661,2,0.02
661,4,0.53
662,1,0.02
662,2,0.46
663,1,0.02
663,2,0.23
663,3,0.08
664,0,0.30
664,1,0.23
664,3,0.56
665,0,0.15
665,1,0.21
665,2,0.06
665,3,0.22
665,4,0.09
666,0,0.57
666,1,0.26
666,2,0.25
667,0,0.41
667,1,0.39
667,2,0.13
667,3,0.23
668,2,0.50
668,3,0.55
669,4,0.02
670,0,0.07
670,2,0.07
670,3,0.28
670,4,0.27
671,0,0.26
671,1,0.18
671,2,0.35
671,3,0.55
671,4,0.55
672,0,0.11
672,3,0.16
672,4,0.17
673,0,0.34
673,4,0.52
674,1,0.49
674,2,0.06
674,3,0.27
674,4,0.16
675,2,0.01
676,0,0.43
676,1,0.19
676,2,0.40
676,3,0.24
676,4,0.10
677,0,0.21
677,2,0.09
678,3,0.14
678,4,0.09
679,1,0.36
679,2,0.11
680,0,0.37
680,2,0.37
680,4,0.33
681,1,0.45
681,3,0.18
681,4,0.31
682,0,0.36
682,3,0.33
683,0,0.46
683,1,0.54
683,2,0.11
684,0,0.29
684,2,0.06
684,3,0.54
684,4,0.39
685,1,0.57
685,2,0.41
685,3,0.48
686,1,0.31
686,2,0.45
686,4,0.52
687,0,0.47
687,1,0.41
688,0,0.39
688,2,0.57
689,2,0.44
689,3,0.09
689,4,0.06
690,2,0.30
690,4,0.36
691,0,0.08
691,1,0.52
691,2,0.51
691,4,0.32
692,0,0.04
692,1,0.47
692,2,0.48
692,4,0.06
693,2,0.29
693,4,0.35
694,0,0.50
694,1,0.58
694,3,0.36
694,4,0.53
695,0,0.51
695,1,0.10
695,2,0.50
695,3,0.03
695,4,0.12
696,0,0.28
696,4,0.46
697,0,0.20
697,1,0.28
697,2,0.29
697,3,0.19
698,0,0.22
698,3,0.33
698,4,0.15
699,0,0.09
699,1,0.41
699,3,0.31
699,4,0.18
700,1,0.59
700,3,0.22
701,1,0.06
701,3,0.14
701,4,0.58
702,0,0.50
702,1,0.18
702,2,0.07
703,0,0.13
703,1,0.54
703,3,0.32
704,0,0.31
704,3,0.11
705,0,0.10
705,1,0.09
705,3,0.03
705,4,0.54
706,0,0.03
706,1,0.38
706,2,0.25
707,0,0.54
707,1,0.15
707,2,0.17
708,1,0.07
708,2,0.38
709,0,0.59
709,2,0.08
709,3,0.52
709,4,0.49
710,0,0.38
710,2,0.34
710,3,0.30
711,1,0.47
711,3,0.24
711,4,0.58
712,0,0.52
712,2,0.13
712,3,0.26
712,4,0.15
713,1,0.45
713,2,0.22
713,3,0.41
714,0,0.16
714,1,0.54
714,2,0.54
714,4,0.05
715,0,0.42
715,1,0.49
715,2,0.55
715,3,0.51
715,4,0.32
716,1,0.39
716,2,0.07
716,3,0.04
716,4,0.49
717,0,0.16
717,1,0.52
717,2,0.07
717,3,0.37
717,4,0.21
718,0,0.43
718,1,0.59
718,2,0.02
718,3,0.22
718,4,0.52
719,0,0.18
719,3,0.32
719,4,0.50
720,1,0.44
720,2,0.02
720,3,0.10
720,4,0.22
721,0,0.50
721,1,0.19
722,0,0.36
722,1,0.16
722,2,0.22
722,3,0.32
722,4,0.31
723,0,0.02
723,1,0.30
723,2,0.25
723,4,0.23
724,0,0.16
724,1,0.54
724,2,0.36
724,3,0.45
724,4,0.57
725,0,0.35
725,1,0.20
725,3,0.56
726,1,0.44
726,2,0.10
726,3,0.25
726,4,0.11
727,0,0.01
727,1,0.44
727,3,0.06
728,0,0.12
728,2,0.57
728,4,0.03
729,0,0.10
729,1,0.56
729,3,0.32
729,4,0.26
730,0,0.56
730,1,0.15
730,2,0.13
730,3,0.20
731,1,0.07
731,3,0.49
731,4,0.16
732,1,0.11
732,2,0.09
732,4,0.49
733,0,0.06
733,2,0.06
733,3,0.02
733,4,0.13
734,0,0.51
734,3,0.41
734,4,0.28
736,0,0.23
736,3,0.24
736,4,0.17
737,0,0.44
737,2,0.18
737,3,0.37
737,4,0.06
738,1,0.59
738,4,0.51
739,2,0.09
739,3,0.29
739,4,0.47
740,0,0.45
740,1,0.49
740,3,0.04
740,4,0.49
741,0,0.29
741,2,0.42
741,4,0.31
742,0,0.31
742,1,0.33
742,2,0.23
742,4,0.52
743,0,0.06
743,2,0.21
743,3,0.56
743,4,0.38
744,1,0.54
744,3,0.04
744,4,0.41
745,1,0.21
745,3,0.30
746,1,0.22
746,4,0.04
747,1,0.04
748,0,0.16
748,1,0.16
748,3,0.42
748,4,0.15
749,0,0.35
749,1,0.05
750,0,0.44
750,2,0.24
750,3,0.42
750,4,0.33
751,1,0.22
751,3,0.31
752,0,0.52
752,1,0.34
752,3,0.42
753,0,0.43
753,1,0.45
753,3,0.41
753,4,0.49
754,1,0.49
754,3,0.27
755,0,0.06
755,2,0.29
756,0,0.17
756,1,0.33
756,2,0.18
756,3,0.29
756,4,0.56
757,0,0.44
757,2,0.22
757,3,0.23
758,0,0.13
758,2,0.18
758,3,0.04
759,0,0.01
759,1,0.25
759,3,0.17
760,0,0.57
760,1,0.07
760,4,0.25
761,1,0.17
761,2,0.20
761,4,0.29
762,0,0.05
762,1,0.58
762,2,0.42
763,2,0.41
763,4,0.53
764,0,0.45
764,1,0.29
764,2,0.47
765,0,0.14
765,2,0.01
766,0,0.42
766,2,0.58
766,3,0.21
766,4,0.23
767,3,0.21
768,0,0.34
768,2,0.18
768,3,0.26
768,4,0.28
769,3,0.47
769,4,0.56
770,1,0.14
770,3,0.43
770,4,0.19
771,2,0.58
771,3,0.20
772,0,0.03
772,1,0.32
772,2,0.13
772,3,0.45
773,0,0.15
773,2,0.20
774,2,0.22
774,3,0.21
774,4,0.46
775,1,0.41
775,2,0.20
775,3,0.38
775,4,0.28
776,0,0.45
776,1,0.14
776,2,0.28
776,3,0.39
776,4,0.08
777,0,0.33
777,2,0.34
777,3,0.33
778,0,0.09
778,1,0.42
779,1,0.24
779,2,0.18
779,3,0.24
779,4,0.49
780,0,0.21
780,2,0.09
780,3,0.11
781,0,0.48
781,2,0.24
781,3,0.27
782,2,0.27
783,0,0.27
783,1,0.37
783,2,0.17
783,3,0.42
783,4,0.21
785,0,0.08
785,1,0.26
785,2,0.16
785,3,0.54
785,4,0.44
786,0,0.57
786,2,0.59
786,4,0.20
787,0,0.04
787,1,0.45
788,0,0.30
788,1,0.02
788,3,0.22
788,4,0.34
789,2,0.04
789,3,0.40
789,4,0.44
790,0,0.46
790,1,0.16
790,3,0.26
791,0,0.20
791,1,0.12
791,4,0.41
792,1,0.32
792,4,0.41
793,1,0.36
793,3,0.07
793,4,0.19
794,0,0.59
794,1,0.29
794,3,0.38
795,0,0.41
795,1,0.01
795,3,0.21
795,4,0.32
796,0,0.50
796,2,0.52
796,3,0.18
797,2,0.32
797,3,0.43
797,4,0.26
798,1,0.26
798,2,0.35
798,3,0.45
798,4,0.12
799,1,0.56
799,2,0.08
799,4,0.20
